,Date,Index_Symbol,Index_Name,Index_Type,Index_Currency,Index_Close,Index_Component_Count,Index_Mcap_Units,Index_Divisor,Internal_Number,ISIN,SEDOL,RIC,CUSIP,Instrument_Name,Country,Currency,Exchange,ICB,Shares,Free_Float,Capfactor,Weightfactor,check,Close_unadjusted_local,FX_local_to_Index_Currency,Mcap_Units_local,Mcap_Units_Index_Currency,Weight,Cutoff,ADTV_3M_EUR,ADTV_Cap_Screen,Liquidity_Test,New_Weight,New_Weight_Sum,New_Mcap
230,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,AU01JO,AU000000EVN4,B3X0F91,EVN.AX,,EVOLUTION MINING,AU,AUD,ASX,55103025,,,1,3960702,,4.3,0.6493929,17031019,11059823,0.0108534,2/26/2021,25354393.96,63385984.9,PASS,0.010871,1,11077664.65
231,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,400169,BE0974264930,B86S2N0,AGES.BR,,AGEAS,BE,EUR,EURONEXT (BE),30301010,,,1,219173,,49.35,1,10816188,10816188,0.0106143,2/26/2021,16617526.93,41543817.33,PASS,0.010631,1,10833624.11
232,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,IBM,US4592001014,2005973,IBM.N,,International Business Machine,US,USD,New York Stock Exchange,10101010,,,1,98234,,130.55,0.8380825,12824449,10747946,0.0105474,2/26/2021,645154777.8,1612886945,PASS,0.010564,1,10765341.75
233,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,IT602J,IT0003796171,BYYN701,PST.MI,,POSTE ITALIANE,IT,EUR,Milan,30301010,,,1,1021731,,10.505,1,10733284,10733284,0.010533,2/26/2021,27750754.09,69376885.23,PASS,0.010550,1,10750644.2
234,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,659668,JP3902900004,6335171,8306.T,,Mitsubishi UFJ Financial Group,JP,JPY,Tokio Stock Exchange,30101010,,,1,2124678,,653.9,0.0077115,1389326944,10713795,0.0105138,2/26/2021,242020879.4,605052198.5,PASS,0.010531,1,10731047.47
235,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,442048,CH0012214059,7110753,LHN.S,,LafargeHolcim,CH,CHF,SIX Swiss Exchange,50101030,,,1,222335,,52.74,0.907647,11725948,10643021,0.0104444,2/26/2021,76267938.4,190669846,PASS,0.010461,1,10660213.45
236,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,HK209C,KYG6382M1096,B1FSSM3,3918.HK,,NAGACORP,HK,HKD,Hong Kong Stock Exchange,40501020,,,1,10193093,,9.66,0.1079133,98465278,10625713,0.0104274,2/26/2021,3532228.865,8830572.163,PASS,0.008831,1,8998516.647
237,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,557955,FI0009007132,5579550,FORTUM.HE,,FORTUM,FI,EUR,OMX (FI),65101015,,,1,466769,,22.63,1,10562982,10562982,0.0103658,2/26/2021,38764216.49,96910541.23,PASS,0.010383,1,10579989.33
238,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,B1VP94,DE000A0LD2U1,B1VP947,AOXG.DE,,ALSTRIA OFFICE REIT,DE,EUR,XETRA (DE),35102030,,,1,743304,,14.06,1,10450854,10450854,0.0102558,2/26/2021,7448561.446,18621403.62,PASS,0.010272,1,10467716.39
239,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,217052,CA1360691010,2170525,CM.TO,,Canadian Imperial Bank of Comm,CA,CAD,Toronto Stock Exchange,30101010,,,1,123185,,125.89,0.6689411,15507760,10373778,0.0101802,2/26/2021,153524867.3,383812168.3,PASS,0.010197,1,10390554.26
240,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,506506,SE0005190238,B97C733,TEL2b.ST,,TELE2 B,SE,SEK,OMX (SE),15102015,,,1,934662,,112.65,0.0984664,105289674,10367495,0.010174,2/26/2021,31212069.86,78030174.65,PASS,0.010190,1,10384226.15
241,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,659678,JP3898400001,6596785,8058.T,,Mitsubishi Corp.,JP,JPY,Tokio Stock Exchange,50203000,,,1,399836,,3277,0.0077115,1310262572,10104090,0.0099155,2/26/2021,96444859.14,241112147.9,PASS,0.009932,1,10120384.75
242,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,626897,JP3499800005,6268976,8593.T,,Mitsubishi UFJ Lease & Finance,JP,JPY,Tokio Stock Exchange,30201025,,,1,1863649,,693,0.0077115,1291508757,9959470,0.0097736,2/26/2021,14892177.94,37230444.85,PASS,0.009789,1,9975552.656
243,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,774563,FR0000064578,7745638,CVO.PA,,COVIVIO,FR,EUR,EURONEXT (FR),35102030,,,1,141125,,70.5,1,9949313,9949313,0.0097636,2/26/2021,10704429.96,26761074.9,PASS,0.009779,1,9965346.025
244,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,B05NXN,KYG9828G1082,B05NXN7,0868.HK,,XINYI GLASS HOLDINGS,HK,HKD,Hong Kong Stock Exchange,50203020,,,1,3584924,,25.5,0.1079133,91415562,9864955,0.0096808,2/26/2021,31517369.58,78793423.95,PASS,0.009696,1,9880835.122
245,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,BNS,CA0641491075,2076281,BNS.TO,,Bank of Nova Scotia,CA,CAD,Toronto Stock Exchange,30101010,,,1,187430,,78.56,0.6689411,14724501,9849824,0.009666,2/26/2021,182681837.3,456704593.3,PASS,0.009682,1,9865729.309
246,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,499187,CH0011075394,5983816,ZURN.S,,ZURICH INSURANCE GROUP,CH,CHF,SIX Swiss Exchange,30302010,,,1,26959,,395,0.907647,10648805,9665356,0.009485,2/26/2021,122170466.1,305426165.3,PASS,0.009500,1,9680989.292
247,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,LU501L,LU0775917882,B8K9X70,GYC.DE,,GRAND CITY PROPERTIES,DE,EUR,XETRA (DE),35101010,,,1,448214,,21.56,1,9663494,9663494,0.0094831,2/26/2021,7160900.824,17902252.06,PASS,0.009498,1,9679050.032
248,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,EG2,DE0005190037,5756030,BMWG_p.DE,,BMW PREF,DE,EUR,XETRA (DE),40101020,,,1,145748,,66.3,1,9663092,9663092,0.0094827,2/26/2021,4155975.28,10389938.2,PASS,0.009498,1,9678641.767
249,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,DE2070,DE0008303504,5735631,TEGG.DE,,TAG IMMOBILIEN AG,DE,EUR,XETRA (DE),35101010,,,1,389740,,24.72,1,9634373,9634373,0.0094546,2/26/2021,9839992.291,24599980.73,PASS,0.009470,1,9649961.134
250,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,401632,DE0008404005,5231485,ALVG.DE,,ALLIANZ,DE,EUR,XETRA (DE),30302010,,,1,45023,,212,1,9544876,9544876,0.0093667,2/26/2021,217482522.9,543706307.3,PASS,0.009382,1,9560244.85
251,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,ED,US2091151041,2216850,ED.N,,Consolidated Edison Inc.,US,USD,New York Stock Exchange,65101015,,,1,154077,,72.05,0.8380825,11101248,9303762,0.0091301,2/26/2021,163444145.2,408610363,PASS,0.009145,1,9318755.965
252,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,658508,AU000000SUN6,6585084,SUN.AX,,SUNCORP GROUP LTD.,AU,AUD,ASX,30301010,,,1,1435647,,9.92,0.6493929,14241618,9248406,0.0090758,2/26/2021,17954268.36,44885670.9,PASS,0.009090,1,9263333.96
253,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,PFE,US7170811035,2684703,PFE.N,,Pfizer Inc.,US,USD,New York Stock Exchange,20103015,,,1,305734,,36,0.8380825,11006424,9224291,0.0090521,2/26/2021,1299476526,3248691315,PASS,0.009067,1,9239144.245
254,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,274642,CA56501R1064,2492519,MFC.TO,,Manulife Financial Corp.,CA,CAD,Toronto Stock Exchange,30301010,,,1,499393,,26.95,0.6689411,13458641,9003038,0.008835,2/26/2021,122164131.3,305410328.3,PASS,0.008849,1,9017558.291
255,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,626551,SG1L01001701,6175203,DBSM.SI,,DBS Group Holdings Ltd.,SG,SGD,Singapore Exchange,30101010,,,1,503538,,28.38,0.6254497,14290408,8937932,0.0087711,2/26/2021,75622639.65,189056599.1,PASS,0.008785,1,8952337.92
256,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,465145,AT0000743059,4651459,OMVV.VI,,OMV,AT,EUR,XETRA (AT),60101000,,,1,208474,,42.64,1,8889331,8889331,0.0087234,2/26/2021,21359690.32,53399225.8,PASS,0.008737,1,8903652.292
257,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,DUK,US26441C2044,B7VD3F2,DUK.N,,Duke Energy Corp.,US,USD,New York Stock Exchange,65102000,,,1,113291,,93.12,0.8380825,10549658,8841484,0.0086765,2/26/2021,217046141.1,542615352.8,PASS,0.008691,1,8855783.193
258,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,BEL,US92343V1044,2090571,VZ.N,,Verizon Communications Inc.,US,USD,New York Stock Exchange,15102015,,,1,186280,,56.59,0.8380825,10541585,8834718,0.0086698,2/26/2021,875102035.5,2187755089,PASS,0.008684,1,8848944.751
259,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,ETR,US29364G1031,2317087,ETR.N,,Entergy Corp.,US,USD,New York Stock Exchange,65101015,,,1,106829,,97.68,0.8380825,10435057,8745438,0.0085822,2/26/2021,114629913.3,286574783.3,PASS,0.008596,1,8759534.665
260,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,SO,US8425871071,2829601,SO.N,,Southern Co.,US,USD,New York Stock Exchange,65101015,,,1,173454,,59.69,0.8380825,10353469,8677061,0.0085151,2/26/2021,182957200.3,457393000.8,PASS,0.008529,1,8691048.173
261,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,691678,SG1M31001969,6916781,UOBH.SI,,United Overseas Bank Ltd.,SG,SGD,Singapore Exchange,30101010,,,1,544200,,25.45,0.6254497,13849890,8662410,0.0085007,2/26/2021,40036606.84,100091517.1,PASS,0.008514,1,8676350.624
262,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,TDpD,CA8911605092,2897222,TD.TO,,Toronto-Dominion Bank,CA,CAD,Toronto Stock Exchange,30101010,,,1,154655,,82.14,0.6689411,12703362,8497801,0.0083392,2/26/2021,279421047.7,698552619.3,PASS,0.008353,1,8511513.537
263,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,BMO,CA0636711016,2076009,BMO.TO,,Bank of Montreal,CA,CAD,Toronto Stock Exchange,30101010,,,1,114005,,110.76,0.6689411,12627194,8446849,0.0082892,2/26/2021,163904850.7,409762126.8,PASS,0.008303,1,8460480.383
264,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,609128,AU000000BEN6,6091280,BEN.AX,,Bendigo & Adelaide Bank Ltd.,AU,AUD,ASX,30101010,,,1,1316292,,9.77,0.6493929,12860173,8351305,0.0081954,2/26/2021,11109678.9,27774197.25,PASS,0.008209,1,8364742.187
265,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,528586,CH0014852781,7437805,SLHN.S,,SWISS LIFE HLDG,CH,CHF,SIX Swiss Exchange,30301010,,,1,20170,,453.2,0.907647,9141044,8296841,0.008142,2/26/2021,54813769.01,137034422.5,PASS,0.008155,1,8310238.778
266,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,469678,DE000PAH0038,7101069,PSHG_p.DE,,PORSCHE PREF,DE,EUR,XETRA (DE),40101020,,,1,87166,,94.04,1,8197091,8197091,0.0080441,2/26/2021,30775857.96,76939644.9,PASS,0.008057,1,8210315.863
267,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,470774,FR0000130577,4380429,PUBP.PA,,PUBLICIS GRP,FR,EUR,EURONEXT (FR),40301020,,,1,161328,,50.62,1,8166423,8166423,0.008014,2/26/2021,38224801.02,95562002.55,PASS,0.008027,1,8179593.904
268,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,RY,CA7800871021,2754383,RY.TO,,Royal Bank of Canada,CA,CAD,Toronto Stock Exchange,30101010,,,1,105237,,115.98,0.6689411,12205387,8164685,0.0080123,2/26/2021,304640763.8,761601909.5,PASS,0.008025,1,8177858.777
269,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,DE305Z,DE000EVNK013,B5ZQ9D3,EVKn.DE,,EVONIK INDUSTRIES,DE,EUR,XETRA (DE),55201020,,,1,275909,,29.45,1,8125520,8125520,0.0079739,2/26/2021,21957865.64,54894664.1,PASS,0.007987,1,8138665.315
270,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,IP,US4601461035,2465254,IP.N,,International Paper Co.,US,USD,New York Stock Exchange,55101015,,,1,174484,,52.63,0.8380825,9183093,7696189,0.0075526,2/26/2021,115422283.3,288555708.3,PASS,0.007565,1,7708659.96
271,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,RCI.B,CA7751092007,2169051,RCIb.TO,,Rogers Communications Inc. Cl,CA,CAD,Toronto Stock Exchange,15102015,,,1,188668,,60.87,0.6689411,11484221,7682268,0.0075389,2/26/2021,46083203.32,115208008.3,PASS,0.007551,1,7694676.876
272,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,CDIC,US14149Y1082,2175672,CAH.N,,Cardinal Health Inc.,US,USD,New York Stock Exchange,20103015,,,1,154244,,59.14,0.8380825,9121990,7644980,0.0075023,2/26/2021,88545258.07,221363145.2,PASS,0.007514,1,7657320.608
273,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,US20RF,NL0009434992,B3SPXZ3,LYB.N,,LYONDELLBASELL INDUSTRIES,US,USD,New York Stock Exchange,55201020,,,1,84763,,106,0.8380825,8984878,7530069,0.0073895,2/26/2021,122927273.7,307318184.3,PASS,0.007401,1,7542189.812
274,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,GIS,US3703341046,2367026,GIS.N,,General Mills Inc.,US,USD,New York Stock Exchange,45102020,,,1,145338,,61.45,0.8380825,8931020,7484932,0.0073452,2/26/2021,196207709.1,490519272.8,PASS,0.007357,1,7496974.438
275,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,,CA6330671034,2077303,NA.TO,,National Bank of Canada,CA,CAD,Toronto Stock Exchange,30101010,,,1,125684,,87.8,0.6689411,11035055,7381802,0.007244,2/26/2021,68300155.62,170750389.1,PASS,0.007256,1,7393683.335
276,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,PEG,US7445731067,2707677,PEG.N,,Public Service Enterprise Grou,US,USD,New York Stock Exchange,65101015,,,1,152055,,57.88,0.8380825,8800943,7375917,0.0072383,2/26/2021,103854908.1,259637270.3,PASS,0.007250,1,7387865.555
277,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,464327,FI0009005318,B07G378,TYRES.HE,,NOKIAN RENKAAT,FI,EUR,OMX (FI),40101015,,,1,248351,,29.69,1,7373541,7373541,0.0072359,2/26/2021,16923011.49,42307528.73,PASS,0.007248,1,7385415.964
278,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,PFG,US74251V1026,2803014,PFG.OQ,,Principal Financial Group Inc.,US,USD,NASDAQ,30301010,,,1,147616,,59.57,0.8380825,8793485,7369666,0.0072321,2/26/2021,67030452.54,167576131.4,PASS,0.007244,1,7381537.444
279,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,256612,CA8667961053,2566124,SLF.TO,,Sun Life Financial Inc.,CA,CAD,Toronto Stock Exchange,30301010,,,1,170657,,64.39,0.6689411,10988604,7350729,0.0072135,2/26/2021,81159532.28,202898830.7,PASS,0.007225,1,7362553.111
280,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,SRE,US8168511090,2138158,SRE.N,,Sempra Energy,US,USD,New York Stock Exchange,65102000,,,1,68103,,128.1,0.8380825,8723994,7311427,0.007175,2/26/2021,171715823.8,429289559.5,PASS,0.007187,1,7323257.582
281,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,HBAN,US4461501045,2445966,HBAN.OQ,,Huntington Bancshares Inc.,US,USD,NASDAQ,30101010,,,1,546003,,15.74,0.8380825,8594087,7202554,0.0070681,2/26/2021,141836738.2,354591845.5,PASS,0.007080,1,7214148.699
282,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,DTE,US2333311072,2280220,DTE.N,,DTE Energy Co.,US,USD,New York Stock Exchange,65101015,,,1,66712,,127.66,0.8380825,8516454,7137491,0.0070043,2/26/2021,99891552.04,249728880.1,PASS,0.007016,1,7149030.395
283,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,STX,IE00B58JVZ52,B58JVZ5,STX.OQ,,Seagate Technology Inc.,US,USD,NASDAQ,10102030,,,1,107929,,75.94,0.8380825,8196128,6869032,0.0067408,2/26/2021,186637089,466592722.5,PASS,0.006752,1,6880085.674
284,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,FNTG,US31620R3030,BNBRDD4,FNF.N,,FNF Group,US,USD,New York Stock Exchange,30302025,,,1,209024,,39.03,0.8380825,8158207,6837250,0.0067096,2/26/2021,61940789.55,154851973.9,PASS,0.006720,1,6848240.986
285,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,US506X,US1746101054,BQRX1X3,CFG.N,,CITIZENS FINANCIAL GROUP,US,USD,New York Stock Exchange,30101010,,,1,183315,,43.44,0.8380825,7963204,6673822,0.0065493,2/26/2021,121711670.7,304279176.8,PASS,0.006560,1,6684628.695
286,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,662460,AU000000NAB4,6624608,NAB.AX,,National Australia Bank Ltd.,AU,AUD,ASX,30101010,,,1,390610,,26.12,0.6493929,10202733,6625582,0.0065019,2/26/2021,84816263.66,212040659.2,PASS,0.006512,1,6636249.265
287,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,KEY,US4932671088,2490911,KEY.N,,KeyCorp,US,USD,New York Stock Exchange,30101010,,,1,396716,,19.92,0.8380825,7902583,6623016,0.0064994,2/26/2021,118662857.3,296657143.3,PASS,0.006510,1,6633697.607
288,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,STB,US9029733048,2736035,USB.N,,U.S. Bancorp,US,USD,New York Stock Exchange,30101010,,,1,143481,,54.24,0.8380825,7782409,6522301,0.0064006,2/26/2021,273254456,683136140,PASS,0.006411,1,6532856.095
289,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,SJMA,US8326964058,2951452,SJM.N,,J.M. Smucker Co.,US,USD,New York Stock Exchange,45102020,,,1,60896,,127.25,0.8380825,7749016,6494315,0.0063731,2/26/2021,106719891.4,266799728.5,PASS,0.006383,1,6504787.86
290,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,CAG,US2058871029,2215460,CAG.N,,Conagra Brands Inc.,US,USD,New York Stock Exchange,45102020,,,1,202351,,38.27,0.8380825,7743973,6490088,0.006369,2/26/2021,107395075.1,268487687.8,PASS,0.006379,1,6500603.142
291,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,405671,IT0000062072,4056719,GASI.MI,,ASSICURAZIONI GENERALI,IT,EUR,Milan,30302010,,,1,386198,,16.805,1,6490057,6490057,0.0063689,2/26/2021,68068522.52,170171306.3,PASS,0.006379,1,6500501.075
292,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,AMGN,US0311621009,2023607,AMGN.OQ,,Amgen Inc.,US,USD,NASDAQ,20103015,,,1,30846,,249.69,0.8380825,7701938,6454859,0.0063344,2/26/2021,485871116,1214677790,PASS,0.006345,1,6465288.199
293,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,LK,US5398301094,2522096,LMT.N,,Lockheed Martin Corp.,US,USD,New York Stock Exchange,50201020,,,1,21118,,357.66,0.8380825,7553064,6330091,0.0062119,2/26/2021,515868953,1289672383,PASS,0.006222,1,6340256.972
294,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,478511,CH0244767585,BRJL176,UBSG.S,,UBS GROUP,CH,CHF,SIX Swiss Exchange,30202010,,,1,456346,,14.82,0.907647,6763048,6138460,0.0060239,2/26/2021,132620575.7,331551439.3,PASS,0.006034,1,6148372.314
295,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,MET,US59156R1086,2573209,MET.N,,MetLife Inc.,US,USD,New York Stock Exchange,30301010,,,1,121272,,60.11,0.8380825,7289660,6109336,0.0059953,2/26/2021,238138323.5,595345808.8,PASS,0.006005,1,6119181.35
296,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,461785,DE0005552004,4617859,DPWGn.DE,,DEUTSCHE POST,DE,EUR,XETRA (DE),50206040,,,1,131051,,45.12,1,5913021,5913021,0.0058027,2/26/2021,123672647.5,309181618.8,PASS,0.005812,1,5922601.641
297,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,BBK,US89832Q1094,BKP7287,TFC.N,,Truist Financial Corp,US,USD,New York Stock Exchange,30101010,,,1,122209,,57.47,0.8380825,7023351,5886148,0.0057763,2/26/2021,237540165,593850412.5,PASS,0.005786,1,5895656.135
298,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,FITB,US3167731005,2336747,FITB.OQ,,Fifth Third Bancorp,US,USD,NASDAQ,30101010,,,1,186600,,37.22,0.8380825,6945252,5820694,0.0057121,2/26/2021,125384105.7,313460264.3,PASS,0.005721,1,5830129.566
299,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,HWP,US40434L1052,BYX4D52,HPQ.N,,HP Inc.,US,USD,New York Stock Exchange,10102030,,,1,200927,,30.47,0.8380825,6122246,5130947,0.0050352,2/26/2021,182911175.5,457277938.8,PASS,0.005043,1,5139242.729
300,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,3108.88,100,1038807986,334142,608625,AU000000FMG4,6086253,FMG.AX,,Fortescue Metals Group Ltd.,AU,AUD,Australian Securities Exchange,55102010,,,1,3177784,,18.71,0.6713889,59456339,39918326,0.038427,2/28/2022,117810978.3,294527445.8,PASS,0.038569,1,40065407.95
301,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,3108.88,100,1038807986,334142,71887,GB0007188757,718875,RIO.L,,RIO TINTO,GB,GBP,London Stock Exchange,55102000,,,1,359346,,58.04,1.1950289,20856442,24924051,0.0239929,2/28/2022,196742029.4,491855073.5,PASS,0.024081,1,25015882.75
302,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,3108.88,100,1038807986,334142,425305,DK0010244425,4253059,MAERSKa.CO,,A P MOLLER-MAERSK A,DK,DKK,NASDAQ  Copenhagen,50206030,,,1,8119,,22160,0.134405,179917040,24181750,0.0232784,2/28/2022,16450376.82,41125942.05,PASS,0.023364,1,24270918.69
303,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,3108.88,100,1038807986,334142,622010,AU000000RIO1,6220103,RIO.AX,,Rio Tinto Ltd.,AU,AUD,Australian Securities Exchange,55102000,,,1,293784,,110.44,0.6713889,32445505,21783552,0.0209698,2/28/2022,112786275.2,281965688,PASS,0.021047,1,21863887.15
304,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,3108.88,100,1038807986,334142,659758,JP3362700001,6597584,9104.T,,Mitsui O.S.K. Lines Ltd.,JP,JPY,Tokyo Stock Exchange,50206030,,,1,243434,,11470,0.0075956,2792187980,21208343,0.020416,2/28/2022,363176803.8,907942009.5,PASS,0.020491,1,21286474.84
305,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,3108.88,100,1038807986,334142,B05NXN,KYG9828G1082,B05NXN7,0868.HK,,XINYI GLASS HOLDINGS,HK,HKD,Stock Exchange of Hong Kong,50203020,,,1,7237248,,19.54,0.1156638,141415826,16356692,0.0157456,2/28/2022,25096918,62742295,PASS,0.015804,1,16416943.49
306,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,3108.88,100,1038807986,334142,51152,GB0005603997,560399,LGEN.L,,LEGAL & GENERAL GRP,GB,GBP,London Stock Exchange,30301010,,,1,4977343,,2.725,1.1950289,13563260,16208488,0.015603,2/28/2022,40302657.04,100756642.6,PASS,0.015661,1,16268263.47
307,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,3108.88,100,1038807986,334142,533338,ES0167050915,B01FLQ6,ACS.MC,,ACS,ES,EUR,Bolsa de Madrid,50101010,,,1,669476,,24.14,1,16161151,16161151,0.0155574,2/28/2022,18909518.75,47273796.88,PASS,0.015615,1,16220719.22
308,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,3108.88,100,1038807986,334142,617350,AU000000HVN7,6173508,HVN.AX,,Harvey Norman Holdings Ltd.,AU,AUD,Australian Securities Exchange,40401010,,,1,4363459,,5.47,0.6713889,23868121,16024791,0.0154261,2/28/2022,7786906.863,19467267.16,PASS,0.015483,1,16083821
309,3/21/2022,SDGP,STXG18SD100 EUR P,Price,EUR,3108.88,100,1038807986,334142,663376,HK0000608585,BM94GQ4,0017.HK,,New World Development Co. Ltd.,HK,HKD,Stock Exchange of Hong Kong,35101010,,,1,4426727,,31,0.1156638,137228537,15872374,0.0152794,2/28/2022,11918185.74,29795464.35,PASS,0.015336,1,15930866.17
